socks4://37.26.86.206:4145,AL,Unknown
socks4://200.80.227.234:4145,AR,Unknown
socks4://72.49.49.11:31034,US,Cincinnati
socks4://72.195.114.184:4145,US,Unknown
socks4://24.249.199.12:4145,US,
socks4://174.77.111.196:4145,US,
socks4://174.77.111.197:4145,US,
socks4://174.64.199.79:4145,US,Unknown
socks4://159.192.121.240:4145,TH,Unknown
socks4://72.195.34.58:4145,US,Unknown
socks4://98.170.57.231:4145,US,
socks4://45.73.0.118:5678,CA,Unknown
socks4://184.181.217.210:4145,US,
socks4://184.178.172.14:4145,US,
socks4://98.175.31.195:4145,US,Norfolk
socks4://98.188.47.132:4145,US,
socks4://72.195.114.169:4145,US,Unknown
socks4://98.188.47.150:4145,US,
socks4://72.195.34.59:4145,US,Unknown
socks4://184.181.217.206:4145,US,
socks4://184.178.172.3:4145,US,Choctaw
socks4://184.178.172.11:4145,US,Choctaw
socks4://184.178.172.17:4145,US,Choctaw
socks4://184.181.217.213:4145,US,
socks4://184.181.217.201:4145,US,
socks4://184.181.217.194:4145,US,
socks4://184.181.217.220:4145,US,
socks4://192.111.138.29:4145,US,
socks4://98.170.57.249:4145,US,
socks4://174.77.111.198:49547,US,
socks4://72.195.34.60:27391,US,Unknown
socks4://184.178.172.28:15294,US,Oklahoma City
socks4://72.195.34.41:4145,US,Unknown
socks4://184.178.172.23:4145,US,Choctaw
socks4://184.178.172.26:4145,US,Choctaw
socks4://184.185.2.12:4145,US,
socks4://98.181.137.83:4145,US,Las Vegas
socks4://68.1.210.163:4145,US,San Diego
socks4://98.181.137.80:4145,US,Las Vegas
socks4://184.170.248.5:4145,US,Peachtree Corners
socks4://199.58.185.9:4145,US,
socks4://185.32.4.65:4153,PL,Unknown
socks4://168.232.213.9:4153,BR,Unknown
socks4://202.40.179.18:4145,BD,Unknown
socks4://45.6.101.98:4153,BR,Unknown
socks4://184.178.172.13:15311,US,Oklahoma City
socks4://68.1.210.189:4145,US,Unknown
socks4://46.214.153.223:5678,RO,Unknown
socks4://36.64.27.123:5678,ID,Unknown
socks4://187.210.136.88:4153,MX,Unknown
socks4://181.143.59.140:4153,CO,Unknown
socks4://67.206.213.202:55555,PR,Unknown
socks4://189.50.138.10:5678,BR,Unknown
socks4://124.41.213.174:5678,NP,Unknown
